"영화명,id,nickname,text,score,like,dislike,time,watch_movie"
"오!문희,1458,황금돼지(ziow****),나문희 배우님의 연기 너무 좋았고 주인공으로 계속 좋은 연기 보여줬으면 좋겠습니다ㅎㅎ,10,2,2,2020-09-10 10:24:00,관람객"
"오!문희,1459,gyh(gyh1****),제발 다 평점 알바기를.. 이게 재밌다고 생각하는 사람들은 진짜 없었으면 한다. 계속 이런 식 으로가다간 힌국 영화계에 발전이 없다고!! 이정도 대충 만들어서 돈 좀 어느정도 벌면 괜찮겠지 이런 생각은 절대로 해서는...,1,2,2,2020-09-09 14:47:00,0"
"오!문희,1460,천지인(zet3****),""정말 다른 댓글들은 알바들인가?? 그냥 보험회사 광고영화다. 영화의 내용은 없고, 억지 스러운 감동만 줄려고 하고, 누가 범인인지 영화 시작때부터 알겠습니다. 영화 시작부터 끝까지 답답한 스토리연출.범인은 영화 초반..."",2,2,2,2020-09-08 14:19:00,0"
"오!문희,1461,효채연(ixja****),큰 기대는 안하고 봤는데 너무 재밌었어용,10,2,2,2020-09-07 18:25:00,관람객"
"오!문희,1462,문예경(njto****),웃음과 감동이 함께 한 즐거웠던 시간:),10,2,2,2020-09-07 18:23:00,관람객"
"오!문희,1463,치ㅡ즈(tus1****),스포일러가 포함된 감상평입니다. 감상평 보기,4,2,2,2020-09-06 06:10:00,0"
"오!문희,1464,미니미니 승미니(alsd****),,4,2,2,2020-09-05 22:22:00,관람객"
"오!문희,1465,당근맘(gaya****),저희 엄마도 초기치매이시라..그냥 웃으며 볼수 없었지만....감도 웃음  다있는 좋은 영화였습니다.역시 우리 문희선생님..연기는..최고 입니다.그리고 엄마의 자식 사랑은..무안 한거 같아요.,10,2,2,2020-09-04 21:29:00,0"
"오!문희,1466,제기차기(zoqx****),1등하라고 1점 드립니다.,1,2,2,2020-09-03 18:11:00,0"
"오!문희,1467,yjk(yjkk****),이런영화 참 오랜만이네,10,2,2,2020-09-03 10:35:00,0"
"오!문희,1468,fid(fido****),크리스토파 놀란의 옆구리를 강타한 문희 누나 ㅋㅋ,10,2,2,2020-09-02 23:38:00,0"
"오!문희,1469,EpomeniStasi(mall****),억지감동도 아니고 웃기기도 하고 좋은데 2점이 깎였다면 그건 멧돼지 cg 때문이다,8,2,2,2020-09-02 22:37:00,0"
"오!문희,1470,ss2(ss20****),,10,2,2,2020-09-02 20:00:00,0"
"오!문희,1471,송아(nari****),""치매라는 병이 참 무섭다는걸 다시 느꼈네요..안타깝고 원망할수없는 현실 저희 할머니가 생각나서마음이 뭉클했습니다 개봉하자마자 보고왔는데 처음에 조금 지루하면서도 반전있는 내용, 모성애 감동을 느꼈습니다 나문희 선생님..."",10,2,2,2020-09-02 17:47:00,0"
"오!문희,1472,vict****,엄마 생각났어요 ㅠㅠ 그리고 기대 안한거치고 너무 재밌게 봤습니다!!,10,2,2,2020-09-02 17:41:00,0"
"오!문희,1473,dbfl****,존잼이엥용 오랜만에 재밌는영화보,10,2,2,2020-09-02 16:21:00,0"
"오!문희,1474,하늘빛(khy5****),재밌어요ㅋㅋㅋㅋ나문희쌤 레전드,10,2,2,2020-09-02 12:11:00,0"
"오!문희,1475,김강민(kim1****),,10,2,2,2020-09-02 11:01:00,0"
"오!문희,1476,하지수(ha04****),,10,3,3,2020-09-20 19:58:00,관람객"
"오!문희,1477,유니꼬(cyh6****),연기도 너무 좋고 재미있었어요~코로나땜에 딸램이 많이 우울해했는데 같이 웃으면서 잘 보았네요~^^,10,3,3,2020-09-19 12:55:00,관람객"
"오!문희,1478,원주항공(cosm****),알바 적당히 풀어라ㅡㅡ억지 추리에 어이없는 단서 획득에...영화보면서 딱 한번 어이없어서 웃음 이게  펙트임한마디로 하이킥 나문희편 이라고 보면 된다,2,3,3,2020-09-16 15:37:00,0"
"오!문희,1479,CLYDE(tmdt****),역겨운 한국영화 평점 알바,1,3,3,2020-09-12 15:24:00,0"
"오!문희,1480,노은주(nej3****),역시  연기면 나문희 아줌씨입니다감동입니다울다가 웃다가코로나 땜시 손님없이  단둘이  전세놓고....ㅎㅎ잘  봤습니다,8,3,3,2020-09-10 15:15:00,관람객"
"오!문희,1481,홍정국(nldk****),가족과 함께 보면 좋은 영화! 가족영화로 딱 좋아요!,10,3,3,2020-09-07 18:54:00,관람객"
"오!문희,1482,lie(thdu****),그냥 무난하게 볼 수 있는 영화,6,3,3,2020-09-07 17:34:00,관람객"
"오!문희,1483,조나윤(skdb****),가족끼리 봤는데 즐거운 관람이었습니다,8,3,3,2020-09-07 14:06:00,관람객"
"오!문희,1484,새벽돌이(rive****),""연기자들 모두 연기 잘해 몰입감도 좋고, 심지어 개도 연기를 해낸다니 간만에 가슴 따뜻해지고, 즐겁게 본 영화. 나문희배우는 얼굴이 모든걸 다 전한다."",8,3,3,2020-09-07 13:53:00,관람객"
"오!문희,1485,키케캬쿄큐(lees****),생각보다 훨씬 괜찮았습니다.감동도 있고 코믹도 있고,8,3,3,2020-09-07 12:59:00,관람객"
"오!문희,1486,김태진(taej****),,8,3,3,2020-09-06 00:37:00,관람객"
"오!문희,1487,규규(goat****),진짜 최악의 영화입니다.,1,3,3,2020-09-05 23:43:00,0"
"오!문희,1488,tngu****,어머니의 사랑으로 어떻게 해보려나본데 어떤 엄마가 자식 손가락절단시키고 가족 괴롭히냐 극혐이다진짜 와..,1,3,3,2020-09-05 23:24:00,0"
"오!문희,1489,한지민(cmr1****),적당히 킬링타임용으로 볼만 합니다!,6,3,3,2020-09-05 20:47:00,관람객"
"오!문희,1490,rhkr****,진짜 영화리뷰 안남기는데진짜진짜 재미없음..,1,3,3,2020-09-05 19:28:00,0"
"오!문희,1491,love****,노잼12345678,1,3,3,2020-09-05 19:25:00,0"
"오!문희,1492,YP(jmh6****),ㅈㄴ재미없는 영화이딴걸 영화라고 개 노답..,1,3,3,2020-09-05 19:02:00,0"
"오!문희,1493,해피엔드(haen****),나문희 선생님을 모욕하는 졸작!,1,3,3,2020-09-05 03:57:00,0"
"오!문희,1494,곤약(ossh****),연기빼면 볼게 없다 스토리 허술,4,3,3,2020-09-03 20:15:00,0"
"오!문희,1495,비밀(help****),이거 코믹장르 아니고 가족신파물이에요~ 보는 내내 실소조차 안 나옴. 유치한 cj감성이라도 웃긴거 보고 싶어서 봤는데 무슨.. 궁금하신 분들 내년 추석때 tv에서 나오면 보세요. 시간은 아깝겠지만 돈이라도 아낄수 있...,1,3,3,2020-09-03 19:29:00,0"
"오!문희,1496,kuckoo(kuck****),정말 오문희 너무 제밌네요,10,4,4,2020-09-28 02:14:00,관람객"
"오!문희,1497,유부녀유씨(d661****),재밌었어요 오랜만에 즐겁게 봤네요전혀지루하지 않음,10,4,4,2020-09-19 22:31:00,관람객"
"오!문희,1498,lhj9****,나문희 이희준 역시 잔잔한 감동가볍게 머리식힐겸 보기좋았습니다,10,4,4,2020-09-06 19:57:00,관람객"
"오!문희,1499,jej(saya****),가슴 아프고 재밌었습니다,8,4,4,2020-09-06 18:09:00,관람객"
"오!문희,1500,하비맘(habi****),아이들이 너무 재밌어 하네요~,8,4,4,2020-09-06 16:10:00,관람객"
"오!문희,1501,비헥슨(odor****),배우들의 열연을 인정해도 솔직히 코미디는 아니다. 영화 망하면 왜 망했는지 감독이 좀 영화보고 반성함 좋겠는데~모 그닥 제작비도 많이 든거 같진 않다만 ㅎㅎ 차라리 테넷을 한번더 볼걸 후회되네.이걸 재밌다고 하는 관...,1,4,4,2020-09-06 03:57:00,0"
"오!문희,1502,포대화상미륵존여래불(baks****),테넷을 본 후에 보면 참 눈뜨고 볼수 없는 영화다...,1,4,4,2020-09-06 03:01:00,0"
"오!문희,1503,권장현(kama****),굳굳이에용뮤모너머ㅓ너너너너멈,6,4,4,2020-09-06 02:05:00,관람객"
"오!문희,1504,jadu****,재밋게잘봤어요현풍5관 좌석도 위아래사람없는거 처럼안방같이 누워서편하게 웃다가 갑니다별생각없이보면 잘보고가는거고생각이많음 인생뭐든 프로불편러그냥 예매해서보고가니 최고~^^,10,4,4,2020-09-05 20:54:00,관람객"
"오!문희,1505,주이(qz10****),궁댕이가 커융! 재미떠융! ㅋ케,10,5,5,2020-09-18 15:12:00,관람객"
"오!문희,1506,jydo****,영화를 보면 제목이 왜 오문희인지 알게됨.. 진정 나문희 선생님과 어무니(오문희)를 위한 영화,10,5,5,2020-09-06 22:02:00,관람객"
"오!문희,1507,구구크림(dleo****),그냥 별 생각없이 볼 만한 영화,10,5,5,2020-09-05 10:27:00,관람객"
"오!문희,1508,벨로라인(gmp2****),이쪽도 뒷광고 조사 해봐야돼,1,5,5,2020-09-04 15:55:00,0"
"오!문희,1509,오지랍(cddd****),수준낮은 cg  질질 끄는 스토리 한재숙 연기 조감독도 이렇게 안만들듯,1,5,5,2020-09-02 22:43:00,0"
"오!문희,1510,sny0****,진짜 알바들 아니고 재밌다고 평점 이렇게 남기시나여? 아니면 촬영 관계자분들이 평점 이렇게 후하게 주시나여? 5000원이라도 저는 안보시는걸 추천드립니다. 평범하다 못해 뻔한 스토리에 전개도 이상하고 억지 신파도 곳...,4,5,5,2020-09-02 21:30:00,0"
"오!문희,1511,Korea(juse****),""나문희선생님 정말 좋아해서 개봉하자마자 찾아봤는데 선생님 연기력 말고는 딱히 느껴지는 것 없었던 아쉬운 영화, 뻔한 전개와 한번씩 몰입을 깨는 장면들까지. 돈과 시간이 아깝습니다."",1,5,5,2020-09-02 21:15:00,0"
"오!문희,1512,ddim****,시국이 그래도 이건 아니지,1,5,5,2020-09-02 19:24:00,0"
"오!문희,1513,이윤주(yunj****),부모님이랑 보기에 괜찮았어요,8,6,6,2020-09-20 01:39:00,관람객"
"오!문희,1514,매직아워(eilo****),""암만 모자지간에 서로 맺힌게 많고 교육을 판타지로 했기로서니, 주인공이 자기 어머니 면전에다 """"뒤●다"""" 같은 패륜스런 욕설이 뭔가요 세상에... 남이 자기 부모한테 그런 욕짓거릴 해도 사생결단할 판인데..."",1,6,6,2020-09-07 00:15:00,0"
"오!문희,1515,high****,나문희 선생님 연기는 말할 것도 없고 철딱서니 없는 아들이자 아빠를 연기한 이희준의연기가 진짜 굳-,9,6,6,2020-09-06 21:51:00,관람객"
"오!문희,1516,빠밤(rams****),중간중간 감동에 재밋게 봤네요범인이 누군지는 초반부터 느낌이 오긴했어요..,8,6,6,2020-09-06 16:08:00,관람객"
"오!문희,1517,RED(xx41****),신파는 그런갑다하지만 억지웃음은 좀,4,6,6,2020-09-02 17:28:00,0"
"오!문희,1518,나의라임오렌지(kida****),""코로나 여파 확실히 길게갑니다.그렇지만, 저는 영화를 무척 좋아하죠1시프로 저 혼자 보고있더라구요.정말 미쳤네요.너무 재밌게봤네요.코믹도좋구요, 훈훈한 이야기 감동적입니다.꼭 보시길바랍니다."",10,7,7,2020-09-03 17:05:00,관람객"
"오!문희,1519,최표근(stgt****),연기잘하는배우들이 나와서 평타는쳤다,7,8,8,2020-09-06 20:35:00,관람객"
"오!문희,1520,영재(ehdd****),멧돼지 신은 내가 올해 본 영화 중 최악의 장면이었다,1,8,8,2020-09-02 17:16:00,0"
"오!문희,1521,지1(jiwo****),기대를 너무 많이해서 그런가ㅜㅜ 저는 그냥 그랬어용ㅠㅠ 그래도 가볍게 보기 좋은 영화같아요!,4,10,10,2020-09-26 15:37:00,관람객"
"오!문희,1522,전성익(wjst****),사람들이 왜 이 영화를 욕하는지 잘 모를 정도로 재밌고 슬펐습니다억지울음을 유발하는 것 같지는 않아요 나문희 여사님 평소에 좋아하는지라 재밌게 봤습니다 항상 건강하셨으면 좋겠습니다,10,13,13,2020-09-24 21:48:00,관람객"
"오!문희,1523,pont****,현 정권들어 한국영화의 질적수준이 놀랄정도로 직하. 오죽 했으면 할마씨의 오락가락에 흥행도박을 걸다니..,2,0,1,2020-11-17 11:14:00,0"
"오!문희,1524,박현우(qkrg****),재미있고 오랜만에 흥미진진? 느꼈어요 !!,9,0,1,2020-11-05 17:02:00,관람객"
"오!문희,1525,윤희철(iyah****),알바를 하더라도 양심은 가지자. 여기다가 별점 10개 주는 사람은 도대체 여태 뭘 보며 살아왔던 거냐. 멧돼지 나올때 영화관 분위기를 잊을 수가 없다...,2,0,1,2020-11-02 00:33:00,0"
"오!문희,1526,H zzang(dogi****),뭐냐 이 영화. . 어색한 충청도 사투리.,1,0,1,2020-10-31 19:27:00,0"
"오!문희,1527,토론토5선발 류현진(7606****),한국영화 심각하다..최근에 본 국제수사.오케이마담.오문희..세작품 모두 수준미달 아닌가? 그나마 오문희가 젤 낫긴하다,5,0,1,2020-10-22 16:37:00,0"
"오!문희,1528,LUDA(10he****),10점만점개그 4점: 재밌지도 않고 재미 없지도 않다반전 3점: 모든 떡밥들이 예상이 된다 실제로 맞다주제 8점: 주제는 훌륭하다고 생각한다줄거리 5점: 보면서 약간 억지 느낌이 난다 하지만              ...,4,0,1,2020-10-19 17:56:00,0"
"오!문희,1529,Baegram(hank****),시간이 쓰레기처럼 느껴져서 쓰레기를 치우는 심정으로 시간을 버리고 싶은 사람에게 강추,1,0,1,2020-10-17 23:18:00,0"
"오!문희,1530,tmdd****,아낙 오랫만에 촉나게 재미없는거 보네 ㅡㅡ 시작부터 나는 범인이 누구인지 알았다 그래서 더 재미 없었다 그냥 나문희 배우가 아직도 정정하시구나 라는 생각바께 안들었다,1,0,1,2020-10-06 00:05:00,0"
"오!문희,1531,kimy****,나문희 선배님 팬이라 보게되었어요신선한 소재 였어요,7,0,1,2020-10-04 19:26:00,관람객"
"오!문희,1532,아꾸망(thin****),귀엽고 감동도 조금 있고 재밌어요,10,0,1,2020-10-04 00:21:00,0"
"오!문희,1533,이장미(ljm4****),,9,0,1,2020-10-04 00:18:00,0"
"오!문희,1534,홍세은(seeu****),웃긴장면도 있고 감동적인 장면도 있어서 재미있었어요,10,0,1,2020-10-03 23:44:00,0"
"오!문희,1535,isar****,유쾌상쾌통쾌눈물 다잡았네요.연기가 정말 한분도 빠짐없이 끝내줍니다.웃다울다 완전 재미있게 봤습니다~,10,0,1,2020-10-03 22:57:00,0"
"오!문희,1536,연이(nyap****),,10,0,1,2020-10-03 22:35:00,0"
"오!문희,1537,이혜미(lhm4****),울다 웃고 재밌었습니다이런 밝은 영화 너무 기다렸어요 감사합니다♡,10,0,1,2020-10-03 22:32:00,0"
"오!문희,1538,조혜린(wh06****),코믹 감동 스릴 오랜만에 정말 웃었네요 마음도 따뜻해지고,10,0,1,2020-10-03 22:21:00,0"
"오!문희,1539,kdg3****,잼있음. 코로나만 아니면 650만 예상함. 알바아님.,10,0,1,2020-10-03 14:00:00,0"
"오!문희,1540,ssong(lsh7****),코미디지만  슬픈게 많네요  눈물 날쯤이면 또 웃기고 ㅋㅋ  재밌었어요,10,0,1,2020-10-02 23:41:00,0"
"오!문희,1541,재혀니(r108****),역시 나문희 배우분 연기는 일품입니다.,10,0,1,2020-10-02 23:35:00,0"
"오!문희,1542,데스크라이(love****),스토리가 짧은게 좀 아쉬웠지만 코믹한 부분도 있었지만 감동을 많이 받았어요 ~~,10,0,1,2020-10-02 22:40:00,0"
"오!문희,1543,love****,재밌네요 가볍게 보기좋아요 집에서 봐보시는거 추천,10,0,1,2020-10-02 22:39:00,0"
"오!문희,1544,2536714(rnjs****),문희할머니 연기는 믿고I노,10,0,1,2020-10-02 20:04:00,0"
"오!문희,1545,김서윤(spai****),진짜 좋은 영화 짱이어유,10,0,1,2020-10-02 17:06:00,0"
"오!문희,1546,뭣때메이러능(jsj8****),최고다 영화 보길 너무 잘했다,10,0,1,2020-10-02 17:05:00,0"
"오!문희,1547,박시현(qwer****),,10,0,1,2020-10-02 17:04:00,0"
"오!문희,1548,정영재(gson****),관람객들은 다 평점 잘주는데 네티즌들은 다들 1점주네 알바 적당히쓰세요 .. 방금 봤는데 재밌게 봤습니다.,10,0,1,2020-10-01 15:27:00,0"
"오!문희,1549,hann****,정말 감동적이였어요 .. ㅠ 나문희 선생님 나오시는 영화는 정말 믿고 보는 영화인거 같아요 할머니 생각도 나구 눈물 밖에 안나요ㅠㅠ,10,0,1,2020-10-01 13:40:00,0"
"오!문희,1550,KGBT(taek****),보면서 행복했습니다. 감사합니다.,9,0,1,2020-10-01 05:49:00,0"
"오!문희,1551,4lif****,범인은 형사 범인은 형사 범인은 형사,2,0,1,2020-09-30 16:40:00,0"
"오!문희,1552,웅(secr****),""평점 및 후기로 기대감 갖고 온 관객들에게 이렇게 뒤통수 치는 수준의 영화를 만든것도, 평점 댓글 조작을 하여 뒤통수 치는 것. 다시는 이런 짓 하지 말기 바랍니다"",2,0,1,2020-09-30 12:55:00,0"
"오!문희,1553,이걸왜해(free****),그냥 삼류 사류 영화. 공짜로 보라고해도 시간아까워서 안 볼 듯,1,0,1,2020-09-30 11:59:00,0"
"오!문희,1554,좀비(yebb****),근데 다 알바 뽑아나요?평이 넘 높네요. 내용이 억지스럽고 별로네요.,6,0,1,2020-09-29 00:52:00,0"
"오!문희,1555,Soo(live****),불편한 영화였습니다.,6,0,1,2020-09-29 00:44:00,0"
"오!문희,1556,냥군(vmox****),...오..문희...오... 오.... 설정이 너무 과하다 못해.너무 오버 했슴.,1,0,1,2020-09-28 23:54:00,0"
"오!문희,1557,어이쿠야(good****),감독이 대단하다 안본눈 삽니다.이걸 영화라고 돈주고 본 내가 죽일놈이여 첫돌된 우리 아기도 영화감독하겠다,1,0,1,2020-09-28 23:03:00,0"
"오!문희,1558,claire(koma****),대사톤 전부다 하이톤에 시끄럽고 오바스럽고 정신없고 이것들때문에 영화스토리가 죽는듯.,2,0,1,2020-09-28 22:55:00,0"
"오!문희,1559,소유(soyu****),""보면서 한숨 푹푹, 어이없어서 헛웃음만 나왔음..."",1,0,1,2020-09-25 14:40:00,0"
"오!문희,1560,Super Hero(jyj2****),현실성 없는데다 주인공들 연기가 너무 어색하네요.평점에 속았네요 ㅡㅡ,2,0,1,2020-09-24 18:58:00,0"
"오!문희,1561,왕유댕(u467****),울다웃다 끝났어요 추천!,10,0,1,2020-09-23 19:08:00,0"
"오!문희,1562,홧팅(hsw5****),나는 드디어 네이버 평점에 알바 혹은 관계자가 많이 섞여잇다는 확신을 할 수 있게 되었다. 개노잼 찐노잼 쌉쌉노잼인데 평점 도랏다,1,0,1,2020-09-23 10:39:00,0"
"오!문희,1563,뀨뀨꺄꺄(0635****),보길잘해쓰 이희준연기좋아요,10,0,1,2020-09-23 10:05:00,0"
"오!문희,1564,zzzzzzzzzzzzzzzzzzz(jane****),최원영 배우 그냥 딱 강형사 같아요ㅋㅋㅋ 연기 대박,10,0,1,2020-09-23 10:04:00,0"
"오!문희,1565,JH 0226(minj****),,10,0,1,2020-09-22 17:59:00,0"
"오!문희,1566,백동재(bdj0****),그냥저냥 볼만한 영화였네요부모님들이 좋아하실 것 같은 영화?,6,0,1,2020-09-22 17:26:00,0"
"오!문희,1567,쟈스민(tlsw****),스포일러가 포함된 감상평입니다. 감상평 보기,6,0,1,2020-09-22 12:19:00,0"
"오!문희,1568,Radio Star(thou****),너무재미있게봤어요!!!,10,0,1,2020-09-22 09:14:00,0"
"오!문희,1569,김주연(judd****),연기도 100점 감동100배 진짜 너무 많이 웃고 다시한번더 가족에 대해 되돌아봐따.:멍멍이도..ㅎ 진짜 대박이예요 퓨ㅠㅠㅠ 노래도 중독성 오져 ㅠㅠㅠㅠ 나 여기에 나오는 옹헤야 이거 녹음하고싶었음..ㅠㅠㅠ그만큼 개...,10,0,1,2020-09-21 22:11:00,0"
"오!문희,1570,위그든씨(wgw1****),""코미디 영화라고 만든 것이면 감동포인트가 어느 정도 있어서 코미디도 감동도 아닌 영화가 되어버렸다. 차라리 감동 영화로 만들었다면 나문희 선생님의 연기와 다른 배우들의 연기가 느껴저서 감동적이였을거라고 생각하는데, ..."",4,0,1,2020-09-21 13:11:00,0"
"오!문희,1571,김호윤(9710****),영화가 뻔하다 주인공 연기는 참 좋은데 글썽거리는 장면이 과하게 많다 평점 7.6 정도가 적당하다,6,0,1,2020-09-21 11:07:00,0"
"오!문희,1572,샛수(soob****),추석 가족 영화로 이만한 게 없어요 재미있고 개연성도 억지스러운 부분이 적어서 볼만 합니다기대 안 했는 데 막 웃고 나왔어요 연기 최고고요의외라서 찾아보니까 시나리오가 공모전 입상 작품이더군요,9,0,1,2020-09-21 09:52:00,0"
"오!문희,1573,lwh1****,그냥 딱 7점 정도의 영화,7,0,1,2020-09-21 00:48:00,0"
"오!문희,1574,정소리(adsg****),역시 나문희여사님..,10,0,1,2020-09-20 03:42:00,0"
"오!문희,1575,잎사구(iihu****),뻔할수 있는 스토리였나 반전있는 재미와 감동 두가지 토끼를 잡은,10,0,1,2020-09-20 00:09:00,0"
"오!문희,1576,dleh****,,8,0,1,2020-09-19 23:50:00,0"
"오!문희,1577,qogo(qogo****),재미있게 잘봤어요^^,10,0,1,2020-09-19 23:50:00,0"
"오!문희,1578,호타루의빛(pool****),지금.모두가 힘든시기에 가족의 힘을 느꼈다,10,0,1,2020-09-19 23:49:00,0"
"오!문희,1579,장종민(tig0****),,10,0,1,2020-09-19 23:23:00,0"
"오!문희,1580,체리향립밤(pass****),""킬링타임용으로 볼만했고, 중간중간 코믹요소도 있었습니다. 막 엄청 재밌지는 않았지만 돈이 아깝지는 않았어요. 조만간 추석특선영화로 TV에서 나올법한 영화였음"",8,0,1,2020-09-19 22:55:00,0"
"오!문희,1581,솜(gkth****),,10,0,1,2020-09-19 19:25:00,0"
"오!문희,1582,해담(kbsm****),연기 스토리 등 좋았어요. 오랫만에 정신적으로 힐링되는 시간이었습니다^^,10,0,1,2020-09-19 19:05:00,0"
"오!문희,1583,바르기온(powe****),궁뎅이가 커유ㅋㅋㅋㅋ,6,0,1,2020-09-19 09:15:00,0"
"오!문희,1584,flow****,울 할머니가  생각나서 마니 울었어요스토리가 탄탄한 느낌은 아니었지만재밌게 봤어요 울고 웃고 재밌네요,8,0,1,2020-09-18 23:35:00,0"
"오!문희,1585,요조미S2(se7e****),엄마랑 보고왔는데 울다웃다 잘보고와씁니당ㅎㅎ호불호가 갈릴듯한데 저랑 엄마는 만족하고 왔어요ㅋㅋㅋ,8,0,1,2020-09-18 21:18:00,0"
"오!문희,1586,낭만고양이(sill****),,10,0,1,2020-09-17 20:42:00,0"
"오!문희,1587,윤슬기(seul****),,10,0,1,2020-09-17 17:20:00,0"
"오!문희,1588,박하사탕(nanc****),,10,0,1,2020-09-17 16:15:00,0"
"오!문희,1589,우리두리(wuri****),""예고편만 보면 코믹요소가 제일 많을 거라 생각했는데 생각보다 잔잔한 감동이 여러번 몰려왔습니다. 출연 배우들의 훌륭한 연기력과 반전있는 결말, 생각없이 웃을 수 있는 코믹요소까지 전부 마음에 들었습니다. 여운이 깊은..."",10,0,1,2020-09-17 14:56:00,0"
"오!문희,1590,굿럭(sob1****),연기를 잘하는 배우들이라재밌게 봤어요,8,0,1,2020-09-17 14:43:00,0"
"오!문희,1591,바른말(goon****),치매문제는 이제 감춰야만 하는 얘기가 아닌 현실입니다. 어떻게 받아들이느냐의 문제.,8,0,1,2020-09-17 14:19:00,0"
"오!문희,1592,김지원(wond****),나 알바임ㅎㅎ 아니 뭐 다 알바래ㅋㅋ,10,0,1,2020-09-17 09:50:00,0"
"오!문희,1593,KHJ(kimh****),슬픈 부분도 있었는데 코미디 쪽에 더 가까운 영화라 가볍게 보기 좋았어요 기대 이상임 ㄹㅇ 개재밌었어요,10,0,1,2020-09-17 00:25:00,0"
"오!문희,1594,내이름은 이원준(wonj****),코로나지친 사람들에게 좋은연기로 위로해주는 영화네요,10,0,1,2020-09-16 23:46:00,0"
"오!문희,1595,밍디(kimm****),""재밌고,감동적인 영화 !!연기 다 너무 잘하셔서 몰입하고 봤습니다.간만에 눈물 흘리고 가네요 ㅠㅠ"",10,0,1,2020-09-16 23:15:00,0"
"오!문희,1596,mjy1125(wndu****),두번봐도됨 연기짱,10,0,1,2020-09-16 22:02:00,0"
"오!문희,1597,내멋대로(twee****),두 분 연기가 최고네요~! 재밌었습니다!,10,0,1,2020-09-16 21:19:00,0"
"오!문희,1598,임블리(sscc****),오랫만에 정말 좋은영화를보고왔네요.나문희님과이희준님의 케미가정말좋네요~^^스토리도너무좋고..중간중간 울었네요.좋은영화감사합니다~~,10,0,1,2020-09-16 19:26:00,0"
"오!문희,1599,지루해(chef****),예고편만 보는대도 재미가 없다....,1,0,1,2020-09-15 23:38:00,0"
"오!문희,1600,이세윤(seyu****),,10,0,1,2020-09-15 07:11:00,0"
"오!문희,1601,Djfirnk(wsx7****),,10,0,1,2020-09-15 02:34:00,0"
"오!문희,1602,머니주니(juni****),우선 나문희 님과 이희준 님의 연기에 한번더 감탄하며 생각했던거보다 더 잼있었습니다~부모님과 같이보면 더더욱 좋은 영화이며 영화보는 내내 단한번도 지루하지 않고 울다가 웃으며 본거 같습니다~영화가 잘되길 바라는 마음...,10,0,1,2020-09-14 19:01:00,0"
"오!문희,1603,별명(ssor****),중간에 차우보는줄 알았습니다...ㅎㄷㄷ;;,10,0,1,2020-09-14 18:55:00,0"
"오!문희,1604,치즈(007c****),""너무 재밌었어요 스토리, 연기 모두 군더더기 없이 좋았습니다 꼭 보세요"",10,0,1,2020-09-14 18:11:00,0"
"오!문희,1605,별(rksw****),""뻔한 스토리라고 느낄 수 있지만,출연진들 연기가 커버해주는 영화네요.요즘 볼만한 영화가 없어서, 오문희를 보게 되었는데 나쁘지 않았습니다.중간둥간 맘을 울리는 대사덕분에 덜 지겨웠네요."",8,0,1,2020-09-14 17:23:00,0"
"오!문희,1606,stability(cool****),""아주 세련된 요즘 영화 스타일은 아니지만 지루하지 않은 스토리와 감동, 웃음 포인트가 있다 요즘은 그냥 이런 영화가 좋다."",8,0,1,2020-09-14 16:48:00,0"
"오!문희,1607,youn****,재미있었습니다^^!,10,0,1,2020-09-14 16:41:00,0"
"오!문희,1608,Nowdragon(wody****),,10,0,1,2020-09-14 15:41:00,0"
"오!문희,1609,후룰루(bfe2****),스포일러가 포함된 감상평입니다. 감상평 보기,10,0,1,2020-09-14 07:24:00,0"
"오!문희,1610,영국신사(cran****),,2,0,1,2020-09-14 01:12:00,0"
"오!문희,1611,donn****,,1,0,1,2020-09-13 20:59:00,0"
"오!문희,1612,dltj****,궁댕이가 커유!!!!,10,0,1,2020-09-13 20:35:00,0"
"오!문희,1613,띠호띠유(k488****),스포일러가 포함된 감상평입니다. 감상평 보기,8,0,1,2020-09-13 16:54:00,0"
"오!문희,1614,lhe(hyoe****),개쌉노잼인데 평점 믿고 봤다가 하품하고나옴..,2,0,1,2020-09-13 14:15:00,0"
"오!문희,1615,ohke****,이 평점이 제대로인 평가임,2,0,1,2020-09-13 13:35:00,0"
"오!문희,1616,니상(awft****),억지 신파도아니고 진짜 모자간의 사랑이야기좋앗어여  특히 문희님 희준님 연기 대박이壺틸幄枰?재미있게 봤습니다 추천추천,10,0,1,2020-09-11 22:19:00,0"
"오!문희,1617,도도(uoqv****),오랜만에 보는 영화 재밌어요 추천합니다,10,0,1,2020-09-11 22:00:00,0"
"오!문희,1618,김장김장(fnvt****),올만에 엄마랑 즐거운 시간이였습니다:),10,0,1,2020-09-11 19:44:00,0"
"오!문희,1619,머라이어케리(pcxl****),나문희배우님과 이희준배우님의 케미가 굿입니다~!,9,0,1,2020-09-11 19:41:00,0"
"오!문희,1620,lh77****,시어머니랑 친정엄마랑 같이가서 봤는데너무 재밋다고 오랜만에 많이 웃으신거같다고 하시네요 진짜 모자같은 연기 너무 좋았어요,10,0,1,2020-09-11 19:08:00,0"
"오!문희,1621,보고파(j5bz****),멧돼지에 깜짝 놀라고ㅋㅋㅋ 유쾌하니 잼남 ㅋㅋ,8,0,1,2020-09-11 14:28:00,0"
